,FishnetID,ReportingMonth,PerformanceTarget,dl_avg_pred,df_error
1794,1502123,2017-06-01,0.4966,0.0,-0.4966
1795,1502123,2017-07-01,0.6291,0.0,-0.6291
1796,1502123,2017-08-01,0.6936,0.0,-0.6936
1797,1502123,2017-09-01,0.7499,0.681280791759491,-0.06861920824050904
1798,1502123,2017-10-01,0.7681,0.7156819105148315,-0.05241808948516846
1799,1502123,2017-11-01,0.7296,0.6846085786819458,-0.044991421318054226
1800,1502123,2017-12-01,0.6704,0.659651517868042,-0.010748482131958004
1801,1502123,2018-01-01,0.6143,0.606831967830658,-0.007468032169341998
1802,1502123,2018-02-01,0.5663,0.5585916042327881,-0.00770839576721194
1803,1502123,2018-03-01,0.5465,0.5683209300041199,0.021820930004119887
1804,1502123,2018-04-01,0.6944,0.5727573037147522,-0.12164269628524782
1805,1502123,2018-05-01,0.6551,0.6428050994873047,-0.012294900512695328
1806,1502123,2018-06-01,0.6303,0.625792384147644,-0.004507615852355928
1828,1504555,2018-02-01,0.8069,0.8304229378700256,0.023522937870025684
1829,1504555,2018-03-01,0.7736,0.7647765278816223,-0.00882347211837764
1830,1504555,2018-04-01,0.7369,0.7366512417793274,-0.0002487582206726069
1831,1504555,2018-05-01,0.7236,0.7043343186378479,-0.01926568136215212
1832,1504555,2018-06-01,0.7301,0.691555917263031,-0.038544082736968965
1856,1504588,2018-04-01,0.8472,0.8688504695892334,0.021650469589233445
1857,1504588,2018-05-01,0.8385,0.8238508105278015,-0.01464918947219851
1858,1504588,2018-06-01,0.8496,0.8126875758171082,-0.03691242418289187
1867,1507031,2018-02-01,0.8216,0.805965781211853,-0.01563421878814697
1883,1507033,2018-05-01,0.7458,0.698698878288269,-0.047101121711730976
1884,1507033,2018-06-01,0.7328,0.554799497127533,-0.17800050287246705
1885,1507041,2017-06-01,0.4907,0.0,-0.4907
1886,1507041,2017-07-01,0.48,0.0,-0.48
1887,1507041,2017-08-01,0.4908,0.0,-0.4908
1888,1507041,2017-09-01,0.4963,0.16854271292686462,-0.3277572870731354
1889,1507041,2017-10-01,0.1595,0.14284059405326843,-0.01665940594673157
1890,1507041,2017-11-01,0.1825,0.16525916755199432,-0.017240832448005672
1891,1507041,2017-12-01,0.1988,0.16812938451766968,-0.030670615482330327
1892,1507041,2018-01-01,0.2169,0.1705368459224701,-0.04636315407752992
1893,1507041,2018-02-01,0.2183,0.1932033896446228,-0.02509661035537719
1894,1507041,2018-03-01,0.221,0.18866240978240967,-0.032337590217590334
1895,1507041,2018-04-01,0.1544,0.14442071318626404,-0.009979286813735971
1896,1507041,2018-05-01,0.2199,0.1571188122034073,-0.06278118779659272
1897,1507041,2018-06-01,0.3849,0.15279608964920044,-0.23210391035079958
1898,1509491,2017-06-01,0.8339,0.0,-0.8339
1899,1509491,2017-07-01,0.8262,0.0,-0.8262
1904,1509491,2017-12-01,0.785,0.952057421207428,0.16705742120742795
1905,1509491,2018-01-01,0.8158,0.7426360845565796,-0.07316391544342038
1906,1509491,2018-02-01,0.8453,0.8064199090003967,-0.03888009099960332
1916,1511934,2017-11-01,0.8236,0.7893664240837097,-0.03423357591629028
1917,1511934,2017-12-01,0.8113,0.7617558240890503,-0.04954417591094973
1918,1511934,2018-01-01,0.7224,0.756047785282135,0.03364778528213497
1919,1511934,2018-02-01,0.6921,0.6785513162612915,-0.013548683738708545
1920,1511934,2018-03-01,0.6646,0.6628049612045288,-0.00179503879547116
1921,1511934,2018-04-01,0.6561,0.6573774814605713,0.0012774814605712725
1943,1511939,2017-12-01,0.8412,0.685454249382019,-0.1557457506179809
1944,1511939,2018-01-01,0.5266,0.516845703125,-0.009754296874999957
1976,1514398,2017-06-01,0.5375,0.0,-0.5375
1977,1514398,2017-07-01,0.3421,0.0,-0.3421
1978,1514398,2017-08-01,0.2352,0.0,-0.2352
1979,1514398,2017-09-01,0.1881,0.17424726486206055,-0.013852735137939443
1980,1514398,2017-10-01,0.1568,0.14718662202358246,-0.009613377976417536
1981,1514398,2017-11-01,0.1322,0.14118774235248566,0.008987742352485645
1982,1514398,2017-12-01,0.2936,0.14058057963848114,-0.1530194203615189
1983,1514398,2018-01-01,0.3603,0.28044623136520386,-0.07985376863479615
1984,1514398,2018-02-01,0.4129,0.3735140562057495,-0.03938594379425048
1985,1514398,2018-03-01,0.4853,0.47576791048049927,-0.009532089519500742
1986,1514398,2018-04-01,0.5783,0.5082907676696777,-0.0700092323303223
1987,1514398,2018-05-01,0.6168,0.5430554747581482,-0.07374452524185182
2001,1516856,2018-06-01,0.5687,0.7392041087150574,0.1705041087150574
2003,1519301,2017-07-01,0.8493,0.0,-0.8493
2004,1519301,2017-08-01,0.8102,0.0,-0.8102
2005,1519301,2017-09-01,0.8444,0.781386137008667,-0.06301386299133305
2012,1519301,2018-04-01,0.8065,0.7482603788375854,-0.058239621162414545
2013,1519301,2018-05-01,0.8218,0.7766924500465393,-0.04510754995346067
2014,1519301,2018-06-01,0.7933,0.7564496397972107,-0.03685036020278931
2080,1524212,2017-06-01,0.8291,0.0,-0.8291
2083,1524212,2017-09-01,0.75,0.7885773777961731,0.038577377796173096
2084,1524212,2017-10-01,0.6559999999999999,0.6249384880065918,-0.03106151199340812
2085,1524212,2017-11-01,0.53,0.5261022448539734,-0.003897755146026638
2086,1524212,2017-12-01,0.4452,0.44315630197525024,-0.0020436980247497405
